timestamp,open,high,low,close,volume,tp
2025-10-07 09:30:00,100.0,101.30300438066057,98.75185973855055,100.05486411921112,7504,100.03657607947407
2025-10-07 09:31:00,100.05486411921112,100.0842311584545,99.83837243741631,99.8677394766597,3068,99.93011435751016
2025-10-07 09:32:00,99.8677394766597,100.25749920903684,99.61297345545142,100.00273318782857,18710,99.9577352841056
2025-10-07 09:33:00,100.00273318782857,100.42067831204446,99.75423773996872,100.1721828641846,3281,100.11569963873258
2025-10-07 09:34:00,100.1721828641846,100.55189049002789,99.44130122019969,99.82100884604297,12407,99.93806685209017
2025-10-07 09:35:00,99.82100884604297,99.89552560179004,99.51279331354003,99.5873100692871,19882,99.66520966153905
2025-10-07 09:36:00,99.5873100692871,100.01910097938286,99.17843810342586,99.61022901352162,12822,99.60258936544345
2025-10-07 09:37:00,99.61022901352162,99.7335207198494,99.43025164781747,99.55354335414525,12938,99.57243857393736
2025-10-07 09:38:00,99.55354335414525,99.83850038025308,99.26557566699037,99.5505326930982,9598,99.55153624678054
2025-10-07 09:39:00,99.5505326930982,99.92934592604192,99.01897899573622,99.39779222867993,5157,99.44870571681935
2025-10-07 09:40:00,99.39779222867993,99.65181401688454,99.30123342390773,99.55525521211234,12735,99.5027675509682
2025-10-07 09:41:00,99.55525521211234,99.80066743765704,99.4493204941584,99.6947327197031,18254,99.64824021717284
2025-10-07 09:42:00,99.6947327197031,100.1483679542732,99.25294743227369,99.70658266684379,4548,99.70263268446355
2025-10-07 09:43:00,99.70658266684379,100.12152306712353,99.49415571389636,99.90909611417611,17966,99.841591631732
2025-10-07 09:44:00,99.90909611417611,100.27461788354297,99.62768491453188,99.99320668389875,10055,99.96516982732453
2025-10-07 09:45:00,99.99320668389875,100.13674987952754,99.69512090071532,99.83866409634412,12115,99.89017829219567
2025-10-07 09:46:00,99.83866409634412,99.96836659029113,99.77525165422219,99.9049541481692,5811,99.88285746422748
2025-10-07 09:47:00,99.9049541481692,100.35246868220482,99.28515351874469,99.73266805278031,13570,99.79009675124327
2025-10-07 09:48:00,99.73266805278031,100.96556515024096,98.65759404434502,99.89049114180567,6100,99.83788344546389
2025-10-07 09:49:00,99.89049114180567,100.58981953286266,99.18218633131063,99.88151472236763,7644,99.88450686218032
2025-10-07 09:50:00,99.88151472236763,100.68094650438583,99.04885267018479,99.84828445220299,15267,99.85936120892454
2025-10-07 09:51:00,99.84828445220299,101.10652530934203,98.46773719989478,99.72597805703383,3858,99.76674685542355
2025-10-07 09:52:00,99.72597805703383,100.3117379546849,99.35991423479241,99.94567413244349,10602,99.87244210730694
2025-10-07 09:53:00,99.94567413244349,100.35014858460386,99.51340335041388,99.91787780257425,13107,99.927143245864
2025-10-07 09:54:00,99.91787780257425,100.07158886377091,99.68716073803465,99.84087179923131,5244,99.86654046701229
2025-10-07 09:55:00,99.84087179923131,99.94750848398861,99.67097198874728,99.77760867350459,8010,99.79869638208015
2025-10-07 09:56:00,99.77760867350459,100.46068903176135,99.19017669868902,99.87325705694577,8839,99.84137426246538
2025-10-07 09:57:00,99.87325705694577,100.65548822344466,99.15674406292595,99.93897522942484,14281,99.91706917193181
2025-10-07 09:58:00,99.93897522942484,100.05058878079754,99.90163579809636,100.01324934946906,19604,99.98849130945432
2025-10-07 09:59:00,100.01324934946906,100.82243782922677,99.28164900487937,100.09083748463708,17216,100.06497477291441
2025-10-07 10:00:00,100.09083748463708,100.52741480651235,100.04085157586611,100.47742889774139,6226,100.34856509337328
2025-10-07 10:01:00,100.47742889774139,100.93178284840747,99.94959786168275,100.40395181234882,3308,100.42844417414635
2025-10-07 10:02:00,100.40395181234882,100.72622459167361,99.9891455495087,100.3114183288335,3882,100.34226282333861
2025-10-07 10:03:00,100.3114183288335,101.11339780313381,99.36261116289808,100.16459063719839,13127,100.21353320107676
2025-10-07 10:04:00,100.16459063719839,100.75662558673234,99.68367606742696,100.27571101696091,5656,100.2386708903734
2025-10-07 10:05:00,100.27571101696091,100.67394990542877,100.08145461868483,100.47969350715269,6931,100.41169934375542
2025-10-07 10:06:00,100.47969350715269,100.91571098000483,100.02306921753977,100.45908669039191,17405,100.46595562931218
2025-10-07 10:07:00,100.45908669039191,101.39256830486582,99.37379745855284,100.30727907302675,17856,100.35788161214846
2025-10-07 10:08:00,100.30727907302675,101.05595055478626,99.40985535634296,100.15852683810247,17263,100.20811091641058
2025-10-07 10:09:00,100.15852683810247,100.48859995598468,99.94581477299695,100.27588789087916,7312,100.23676753995359
2025-10-07 10:10:00,100.27588789087916,100.974330756502,99.71168965482869,100.41013252045153,13534,100.36538431059405
2025-10-07 10:11:00,100.41013252045153,100.76598878262838,100.1524930083208,100.50834927049766,13383,100.47561035381561
2025-10-07 10:12:00,100.50834927049766,100.57949590600658,100.31687401347168,100.3880206489806,6149,100.4281301894863
2025-10-07 10:13:00,100.3880206489806,101.42292092146846,99.39508033146195,100.42998060394982,12410,100.41599395229339
2025-10-07 10:14:00,100.42998060394982,100.9546181094997,99.92643907015061,100.4510765757005,11929,100.44404458511694
2025-10-07 10:15:00,100.4510765757005,100.81892912974516,100.12277331418377,100.49062586822843,9734,100.47744277071912
2025-10-07 10:16:00,100.49062586822843,100.93855175665804,100.20045043084107,100.64837631927068,15778,100.59579283558992
2025-10-07 10:17:00,100.64837631927068,101.27053842679192,100.06673051662692,100.68889262414815,14519,100.675387189189
2025-10-07 10:18:00,100.68889262414815,101.16819605821304,100.33271070347548,100.81201413754037,12055,100.77097363307631
2025-10-07 10:19:00,100.81201413754037,101.05724331259462,100.57904871616243,100.82427789121668,15338,100.82018997332459
2025-10-07 10:20:00,100.82427789121668,100.97984992930893,100.72118996697287,100.87676200506512,15972,100.85926730044896
2025-10-07 10:21:00,100.87676200506512,101.1706924097742,100.69752491390555,100.99145531861464,12637,100.95322421409814
2025-10-07 10:22:00,100.99145531861464,101.18883079821002,100.52953840458859,100.72691388418397,7550,100.81509436232754
2025-10-07 10:23:00,100.72691388418397,101.44525521755523,99.95063013153641,100.66897146490767,15893,100.68828560466643
2025-10-07 10:24:00,100.66897146490767,100.8553142828033,100.39743124281458,100.58377406071021,15199,100.61217319544271
2025-10-07 10:25:00,100.58377406071021,101.385932898745,99.66601236465786,100.46817120269264,19718,100.5067054886985
2025-10-07 10:26:00,100.46817120269264,101.04716937877397,99.83942787607914,100.41842605216047,5546,100.43500776900453
2025-10-07 10:27:00,100.41842605216047,100.86924227266341,100.23818909482023,100.68900531532317,10127,100.59881222760227
2025-10-07 10:28:00,100.68900531532317,101.29503222003612,99.9261772165074,100.53220412122033,18711,100.58447118592129
2025-10-07 10:29:00,100.53220412122033,100.91606307424262,100.3237156334293,100.70757458645159,11747,100.64911776470784
2025-10-07 10:30:00,100.70757458645159,100.77888991651338,100.33166090923811,100.4029762392999,19024,100.5045090216838
2025-10-07 10:31:00,100.4029762392999,100.59207418343486,100.15337431601078,100.34247226014574,3211,100.36264025319713
2025-10-07 10:32:00,100.34247226014574,101.42933707993723,99.28500762747449,100.37187244726597,3597,100.36207238489256
2025-10-07 10:33:00,100.37187244726597,101.60476956776186,99.24494364535695,100.47784076585285,16532,100.44251799299055
2025-10-07 10:34:00,100.47784076585285,100.64424872302084,100.44014770187236,100.60655565904035,9093,100.56365069464452
2025-10-07 10:35:00,100.60655565904035,100.8374789432479,100.51940368390923,100.75032696811678,11843,100.70240319842463
2025-10-07 10:36:00,100.75032696811678,101.33585732602594,100.10157495746954,100.6871053153787,10276,100.70817919962472
2025-10-07 10:37:00,100.6871053153787,101.14689998730243,100.1435503477866,100.60334501971033,9935,100.63126511826646
2025-10-07 10:38:00,100.60334501971033,100.94005531350378,100.422122197545,100.75883249133844,18971,100.70700333412907
2025-10-07 10:39:00,100.75883249133844,100.77290440730799,100.71007046767643,100.72414238364598,4599,100.73570575287681
2025-10-07 10:40:00,100.72414238364598,100.89488031473171,100.32238345380078,100.4931213848865,16127,100.570128384473
2025-10-07 10:41:00,100.4931213848865,100.94535968078962,99.83609441074047,100.28833270664359,18124,100.35659559939124
2025-10-07 10:42:00,100.28833270664359,101.14917410423821,99.26164997559754,100.12249137319216,14176,100.17777181767597
2025-10-07 10:43:00,100.12249137319216,101.33391568809591,99.00070571079726,100.21213002570101,9715,100.18225047486472
2025-10-07 10:44:00,100.21213002570101,100.8426467577595,99.60730760256739,100.23782433462587,5720,100.22925956498426
2025-10-07 10:45:00,100.23782433462587,100.61106720940225,99.98924186169378,100.36248473647017,14603,100.32093126918873
2025-10-07 10:46:00,100.36248473647017,100.52138209162561,100.12643280621036,100.2853301613658,10969,100.31104835306728
2025-10-07 10:47:00,100.2853301613658,101.36334191795261,99.23594105810267,100.31395281468947,5539,100.30441193024825
2025-10-07 10:48:00,100.31395281468947,101.0267627173085,99.71416633733087,100.4269762399499,9114,100.38930176486309
2025-10-07 10:49:00,100.4269762399499,100.94872370903003,99.84932420913874,100.37107167821888,19346,100.38970653212921
2025-10-07 10:50:00,100.37107167821888,100.64224456151776,100.18245736610653,100.4536302494054,7511,100.42611072567657
2025-10-07 10:51:00,100.4536302494054,100.67444967724475,100.11319494016041,100.33401436799976,6033,100.3738863284683
2025-10-07 10:52:00,100.33401436799976,100.4880837412227,100.11439844460023,100.26846781782316,14593,100.29031666788201
2025-10-07 10:53:00,100.26846781782316,100.36881233995997,100.09924966817181,100.19959419030862,6392,100.2225520661468
2025-10-07 10:54:00,100.19959419030862,100.5346139414472,99.64912563538726,99.98414538652585,18638,100.05596165445343
2025-10-07 10:55:00,99.98414538652585,100.25515612218845,99.8008142222064,100.071824957869,17602,100.04259843408795
2025-10-07 10:56:00,100.071824957869,100.64671740543974,99.4124151128416,99.98730756041235,19720,100.01548002623122
2025-10-07 10:57:00,99.98730756041235,100.60613848265501,99.3707253193808,99.98955624162346,18513,99.98880668121974
2025-10-07 10:58:00,99.98955624162346,100.0795447499865,99.98613054232143,100.07611905068447,7143,100.04726478099747
2025-10-07 10:59:00,100.07611905068447,101.5615285213061,98.67117870734539,100.15658817796702,6606,100.12976513553951
2025-10-07 11:00:00,100.15658817796702,100.39741318883583,100.03579189575636,100.27661690662516,8824,100.23660733040579
2025-10-07 11:01:00,100.27661690662516,101.05269357755458,99.48276538708862,100.25884205801803,10986,100.26476700755374
